Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON YIELD (Kg per ha)
43,1991,6,Madhya Pradesh,Hoshangabad,11.7,1358.97,167.3,1888.82,0.1,0,0,0,28.92,121.72
43,1992,6,Madhya Pradesh,Hoshangabad,10.7,1196.26,181.6,1791.3,0.1,1000,0.28,2857.14,18.37,106.7
43,1993,6,Madhya Pradesh,Hoshangabad,10.7,1271.03,197,1829.44,0,0,0.27,2962.96,14.03,125.45
43,1994,6,Madhya Pradesh,Hoshangabad,9.3,1344.09,194.6,2079.65,0.1,1000,0.2,3500,7.7,123.38
43,1995,6,Madhya Pradesh,Hoshangabad,10.1,881.19,190.2,2052.58,0,0,0.5,3200,8.8,173.86
43,1996,6,Madhya Pradesh,Hoshangabad,10.6,1330.19,211,2067.3,0,0,0.5,3400,7.7,132.47
43,1997,6,Madhya Pradesh,Hoshangabad,10,1280,234.6,1487.21,0,0,0.25,3600,5.7,131.58
43,1998,6,Madhya Pradesh,Hoshangabad,9.3,1344.09,311.32,1768.6,0,0,0.3,3666.67,5.2,173.08
43,1999,6,Madhya Pradesh,Hoshangabad,10.6,1490.57,250.3,2276.47,0,0,0.2,3500,2.5,96
43,2000,6,Madhya Pradesh,Hoshangabad,11.5,1121.74,236,2303.39,0.1,0,0.3,3333.33,1.4,135.71
43,2001,6,Madhya Pradesh,Hoshangabad,11.4,1210.53,249.5,2494.19,0.1,0,0.4,3250,1.5,126.67
43,2002,6,Madhya Pradesh,Hoshangabad,11,1263.64,254.4,2167.85,0.4,250,0.4,2500,1.3,92.31
43,2003,6,Madhya Pradesh,Hoshangabad,12.4,1298.39,270.3,2290.42,0.1,1000,0.5,3200,1,150
43,2004,6,Madhya Pradesh,Hoshangabad,13.48,963.65,303.1,2270.9,0.07,1000,0.89,1202.25,1.89,174.6
43,2005,6,Madhya Pradesh,Hoshangabad,15.25,1300.33,317.73,2219.53,0.08,1000,2.15,1479.07,1.99,236.18
43,2006,6,Madhya Pradesh,Hoshangabad,15.93,1338.98,325.01,2518.94,0.13,769.23,5.83,1126.93,5.6,219.64
43,2007,6,Madhya Pradesh,Hoshangabad,17.1,1088.3,343.4,3235.88,0.2,1000,2.4,3041.67,3.4,185.29
43,2008,6,Madhya Pradesh,Hoshangabad,17.9,984.36,336,2907.74,0.1,1000,1.3,3230.77,3.3,257.58
43,2009,6,Madhya Pradesh,Hoshangabad,20.4,1666.67,349.2,2524.91,0.1,1000,1,3300,3.2,181.25
43,2010,6,Madhya Pradesh,Hoshangabad,24.1,2307.05,383.8,3686.03,0.1,1000,1.8,3444.44,0.21,268.29
43,2011,6,Madhya Pradesh,Hoshangabad,26,2011.54,392,4528.83,0.1,1000,3.4,2558.82,0.16,332.56
43,2012,6,Madhya Pradesh,Hoshangabad,30.05,2054.58,408.29,3909.45,0.06,1500,1.78,3803.37,0.22,363.64
43,2013,6,Madhya Pradesh,Hoshangabad,41.8,1577.03,408.58,3181.63,0.05,1000,1.38,3362.32,0.1,300
43,2014,6,Madhya Pradesh,Hoshangabad,103,1851.17,395,4473.42,0,0,5,4200,4,135
43,2015,6,Madhya Pradesh,Hoshangabad,111,2852.88,432,4087.96,0,0,7,4285.71,0,0
43,2016,6,Madhya Pradesh,Hoshangabad,122,2300.49,401,4431.42,0,0,9,1933.33,0,0
43,2017,6,Madhya Pradesh,Hoshangabad,136.8,2285.45,349.5,4197.94,0.03,2000,4,450,0.05,288
44,1966,1,Andhra Pradesh,Srikakulam,279,810.04,0,0,56,1303.57,5.9,6288.14,0,0
44,1967,1,Andhra Pradesh,Srikakulam,277,696.75,0,0,67,865.67,5.8,5827.59,0,0
44,1968,1,Andhra Pradesh,Srikakulam,305.3,563.38,0,0,69.9,958.51,8.9,7101.12,0,0
44,1969,1,Andhra Pradesh,Srikakulam,266.3,862.56,0,0,66.2,1123.87,10.8,6287.04,0,0
44,1970,1,Andhra Pradesh,Srikakulam,281.1,1059.77,0,0,68.2,1227.27,7.9,6556.96,0,0
44,1971,1,Andhra Pradesh,Srikakulam,267,1433.71,0,0,67.4,1191.39,5.8,9241.38,0,0
44,1972,1,Andhra Pradesh,Srikakulam,259.9,1118.51,0,0,65.8,902.74,5.9,7559.32,0,0
44,1973,1,Andhra Pradesh,Srikakulam,263.4,1202.35,0,0,69.7,1288.38,7.3,8041.1,0,0
44,1974,1,Andhra Pradesh,Srikakulam,214.2,711.95,0,0,79.7,1075.28,9.5,8736.84,0,0
44,1975,1,Andhra Pradesh,Srikakulam,270.2,1301.26,0.1,1000,63.4,545.74,9.8,6806.12,0,0
44,1976,1,Andhra Pradesh,Srikakulam,272.2,810.8,0,0,41.4,586.96,9.5,7526.32,0,0
44,1977,1,Andhra Pradesh,Srikakulam,263.2,860.18,0,0,42.7,803.28,11.6,7586.21,0,0
44,1978,1,Andhra Pradesh,Srikakulam,274,1055.11,0,0,35.6,738.76,10.1,6148.51,0,0
44,1979,1,Andhra Pradesh,Srikakulam,267,985.02,0,0,45.2,1030.97,7.1,7323.94,0,0
44,1980,1,Andhra Pradesh,Srikakulam,276,1398.55,0,0,57.5,709.57,8.3,7481.93,0,0
44,1981,1,Andhra Pradesh,Srikakulam,273,1439.56,0,0,65.5,922.14,8.6,7732.56,0,0
44,1982,1,Andhra Pradesh,Srikakulam,259.5,1557.23,0,0,69.9,856.94,8.8,6284.09,0,0
44,1983,1,Andhra Pradesh,Srikakulam,274.8,1905.75,0,0,73.3,1130.97,8.5,6223.53,0,0
44,1984,1,Andhra Pradesh,Srikakulam,271.8,1225.17,0,0,74.7,912.99,7.8,5871.79,0,0
44,1985,1,Andhra Pradesh,Srikakulam,264.9,2015.48,0,0,66.1,1028.74,6.9,6405.8,0,0
44,1986,1,Andhra Pradesh,Srikakulam,278,1589.93,0,0,93,978.49,8.5,6023.53,0,0
44,1987,1,Andhra Pradesh,Srikakulam,75,1266.67,0,0,96,614.58,8.6,6406.98,0,0
44,1988,1,Andhra Pradesh,Srikakulam,272.8,2026.39,0,0,90.8,1189.43,8.9,6247.19,0,0
44,1989,1,Andhra Pradesh,Srikakulam,281.9,2171.34,0,0,90,988.89,8.8,6630.68,0,0
44,1990,1,Andhra Pradesh,Srikakulam,282.24,1772.81,0,0,86.87,950.56,9.01,6587.13,0.05,444.44
44,1991,1,Andhra Pradesh,Srikakulam,278.3,2321.49,0,0,89.69,1230.24,9.47,6714.21,0.05,555.56
44,1992,1,Andhra Pradesh,Srikakulam,282.08,2231.16,0,0,101.13,1094.88,9.77,6811.67,0.07,357.14
44,1993,1,Andhra Pradesh,Srikakulam,248.5,1977.87,0,0,98,846.94,11,6363.64,0,0
44,1994,1,Andhra Pradesh,Srikakulam,272,1871.32,0,0,90,900,10,7550,0.5,680
44,1995,1,Andhra Pradesh,Srikakulam,290,1996.55,0,0,88.5,915.25,10,6550,2,340
44,1996,1,Andhra Pradesh,Srikakulam,250,1922,0,0,81,1092.59,10.5,6238.1,2.5,374
44,1997,1,Andhra Pradesh,Srikakulam,252.5,1483.17,0,0,78,942.31,10,6200,3,396.67
44,1998,1,Andhra Pradesh,Srikakulam,264,2017.05,0,0,80.5,950.31,12.5,7280,8.5,140
44,1999,1,Andhra Pradesh,Srikakulam,257.81,1777.57,0,0,79.85,943.15,18.82,3998.14,6.94,281.5
44,2000,1,Andhra Pradesh,Srikakulam,274.6,1862.16,0,0,69.95,936.45,18.6,3184.09,6.77,321.03
44,2001,1,Andhra Pradesh,Srikakulam,235.44,2132.62,0,0,61.77,797.46,19.67,4493.65,9.54,444.44
44,2002,1,Andhra Pradesh,Srikakulam,201.5,1630.27,0,0,53,773.58,9.5,4789.47,8,297.5
44,2003,1,Andhra Pradesh,Srikakulam,246.96,2210.18,0,0,57.04,963.18,13.59,6005.89,11.44,275.23
44,2004,1,Andhra Pradesh,Srikakulam,256.78,2344.28,0,0,62.19,882.71,21.72,5421.73,14.01,321.44
44,2005,1,Andhra Pradesh,Srikakulam,206.8,1701.41,0,0,55.82,1097.81,32.55,4031.65,11.53,197.66
44,2006,1,Andhra Pradesh,Srikakulam,256.64,2496.33,0,0,55.05,932.52,35.8,4605.59,7.29,259.95
44,2007,1,Andhra Pradesh,Srikakulam,266.55,3014.59,0,0,48.74,1277.6,31.82,3241.51,5.31,338.98
44,2008,1,Andhra Pradesh,Srikakulam,271.17,2104.12,0,0,48.95,1038.1,21.4,4620.94,5.2,315.38
44,2009,1,Andhra Pradesh,Srikakulam,233.89,2128.29,0,0,43.97,1142.92,16.66,3621.36,5.66,347.48
44,2010,1,Andhra Pradesh,Srikakulam,279.72,1282.12,0,0,39.78,1278.03,20.28,3290.75,8.7,236.78
44,2011,1,Andhra Pradesh,Srikakulam,272.7,1971.75,0,0,31.06,1344.49,24.35,4475.36,11.43,295.15
44,2012,1,Andhra Pradesh,Srikakulam,271.63,2537.01,0,0,21.43,1417.74,24.43,4106.45,17.28,475.12
44,2013,1,Andhra Pradesh,Srikakulam,261.53,1914.64,0,0,21.67,1389.34,14.12,6561.77,17.5,434
44,2014,1,Andhra Pradesh,Srikakulam,272.51,2251.58,0,0,12.84,1476.64,13.61,6417.34,17.41,628.09
44,2015,1,Andhra Pradesh,Srikakulam,270.13,2459.96,0,0,11.36,1378.96,12.96,7065.36,16.68,482.31
44,2016,1,Andhra Pradesh,Srikakulam,268.4,2987.93,0,0,9.06,1738.01,12.28,7229.62,14.47,494.02
44,2017,1,Andhra Pradesh,Srikakulam,279.15,2635.76,0,1000,8.73,1752.74,11.58,7359.11,14.29,556.2
45,1966,1,Andhra Pradesh,Visakhapatnam,152,598.68,0,0,41,878.05,16.9,7633.14,0,0
45,1967,1,Andhra Pradesh,Visakhapatnam,157,414.01,0,0,48,604.17,18.1,8104.97,0,0
45,1968,1,Andhra Pradesh,Visakhapatnam,123.9,718.32,0,0,52.9,699.43,19.6,7015.31,0.1,0
45,1969,1,Andhra Pradesh,Visakhapatnam,164.7,990.89,0.1,0,54.7,663.62,21.2,7575.47,0,0
45,1970,1,Andhra Pradesh,Visakhapatnam,171.8,1174.62,0.1,1000,59.1,868.02,18.8,8877.66,0.1,0
45,1971,1,Andhra Pradesh,Visakhapatnam,169.7,1401.3,0,0,60.4,1059.6,19.6,11270.41,0,0
45,1972,1,Andhra Pradesh,Visakhapatnam,135.7,1022.84,0,0,59.4,974.75,20.3,8945.81,0,0
45,1973,1,Andhra Pradesh,Visakhapatnam,116.4,931.27,0,0,55.6,1106.12,23,7095.65,0,0
45,1974,1,Andhra Pradesh,Visakhapatnam,131.2,900.91,0,0,63.1,1003.17,25.4,5842.52,0,0
45,1975,1,Andhra Pradesh,Visakhapatnam,166.2,1259.93,0,0,56.2,909.25,22.8,5692.98,0.1,0
45,1976,1,Andhra Pradesh,Visakhapatnam,129.1,471.73,0,0,45.4,922.91,22.3,5116.59,0,0
45,1977,1,Andhra Pradesh,Visakhapatnam,150.9,933.07,0,0,49.7,1070.42,24.6,5853.66,0.1,0
45,1978,1,Andhra Pradesh,Visakhapatnam,157.4,1012.07,0,0,44.7,955.26,23.3,4785.41,0.1,0
45,1979,1,Andhra Pradesh,Visakhapatnam,150,1144.67,0,0,42.4,912.74,23.2,6349.14,0.1,0
45,1980,1,Andhra Pradesh,Visakhapatnam,166,1524.1,0,0,45,868.89,23.9,6108.79,0.1,0
45,1981,1,Andhra Pradesh,Visakhapatnam,158,1050.63,0,0,47.8,1002.09,28.5,6947.37,0.1,0
45,1982,1,Andhra Pradesh,Visakhapatnam,126.5,905.93,0,0,55.5,818.02,28.1,5306.05,0.1,0
45,1983,1,Andhra Pradesh,Visakhapatnam,164.9,1576.11,0,0,59,1155.93,26.9,4736.06,0.1,0
45,1984,1,Andhra Pradesh,Visakhapatnam,158.4,1106.06,0,0,60.3,927.03,27,4166.67,0,0
45,1985,1,Andhra Pradesh,Visakhapatnam,123.8,1294.83,0,0,55.3,761.3,27.2,4522.06,0,0
45,1986,1,Andhra Pradesh,Visakhapatnam,167,1485.03,0,0,73,931.51,28.5,5347.37,0,0
45,1987,1,Andhra Pradesh,Visakhapatnam,87,1034.48,0,0,69,956.52,30.1,4631.23,0,0
45,1988,1,Andhra Pradesh,Visakhapatnam,169.7,1926.93,0,0,76.9,1140.44,35.3,5356.94,0,0
45,1989,1,Andhra Pradesh,Visakhapatnam,176,1948.3,0,0,75.2,1126.33,35,5827.43,0.1,1000
45,1990,1,Andhra Pradesh,Visakhapatnam,184.97,1771,0,0,76.97,986.68,35.57,5573.52,0.08,400
45,1991,1,Andhra Pradesh,Visakhapatnam,172.6,1706.2,0,0,74.47,1067.01,38.48,5415.46,0.08,600
45,1992,1,Andhra Pradesh,Visakhapatnam,185.48,1980.35,0,0,78.11,1032.58,39.1,5886.44,0.45,344.44
45,1993,1,Andhra Pradesh,Visakhapatnam,154.5,1381.88,0,0,75,826.67,42,5523.81,0,0
45,1994,1,Andhra Pradesh,Visakhapatnam,169,1461.54,0,0,69,869.57,45,5744.44,1.5,340
45,1995,1,Andhra Pradesh,Visakhapatnam,188,2000,0,0,69.5,949.64,47,5585.11,3,283.33
45,1996,1,Andhra Pradesh,Visakhapatnam,187,1927.81,0,0,65,1207.69,47.5,5842.11,2.5,510
45,1997,1,Andhra Pradesh,Visakhapatnam,164.5,1115.5,0,0,56,901.79,45,4177.78,3,510
45,1998,1,Andhra Pradesh,Visakhapatnam,187,1655.08,0,0,56.5,1035.4,47.5,5052.63,7.5,136
45,1999,1,Andhra Pradesh,Visakhapatnam,173.51,1577.64,0,0,58.27,1100.73,76.88,3852.82,6.44,281.61
45,2000,1,Andhra Pradesh,Visakhapatnam,184.25,1629.35,0,0,50.11,1014.47,76.65,3938.81,6.05,321.22
45,2001,1,Andhra Pradesh,Visakhapatnam,145.4,1770.74,0,0,40.8,991.67,72.65,3406.61,8.84,443.44
45,2002,1,Andhra Pradesh,Visakhapatnam,111.5,1098.65,0,0,31,838.71,50.5,3376.24,7,315.71
45,2003,1,Andhra Pradesh,Visakhapatnam,145.18,1819.64,0,0,34.38,1005.24,45.71,5018.6,11.09,267.69
45,2004,1,Andhra Pradesh,Visakhapatnam,161.6,1931.53,0,0,33.47,918.3,49.34,5291.24,14.5,327.13
45,2005,1,Andhra Pradesh,Visakhapatnam,137.67,1470.2,0,0,27.1,1030.99,83.97,3124.87,10.69,181.39
45,2006,1,Andhra Pradesh,Visakhapatnam,154.97,2097.37,0,0,26.33,1013.1,88.4,3857.92,6.38,221.79
45,2007,1,Andhra Pradesh,Visakhapatnam,162.44,2371.69,0,0,23.32,1265.01,85.91,4124.61,3.93,216.28
45,2008,1,Andhra Pradesh,Visakhapatnam,167.39,1961.56,0,0,23.45,1117.03,79.39,3362.54,3.6,183.33
45,2009,1,Andhra Pradesh,Visakhapatnam,122.53,1576.41,0,0,19.22,1094.98,78.66,2770.33,5.11,326.15
45,2010,1,Andhra Pradesh,Visakhapatnam,184.32,2040.45,0,0,17.23,1149.16,77.65,3487.67,6.84,195.91
45,2011,1,Andhra Pradesh,Visakhapatnam,174.41,1740.86,0,0,12.49,1281.83,74.25,3650.17,7.25,255.69
45,2012,1,Andhra Pradesh,Visakhapatnam,166.65,1873.71,0,0,9.25,1237.97,81.28,3200,10.34,408.12
45,2013,1,Andhra Pradesh,Visakhapatnam,163.79,2015.54,0,0,8.25,1336.57,46.04,5722.12,10.45,371.77
45,2014,1,Andhra Pradesh,Visakhapatnam,167.72,2049.37,0,0,6.24,1536.86,44.77,5029.71,10.69,524.32
45,2015,1,Andhra Pradesh,Visakhapatnam,170.96,2438.59,0,0,5.21,1425.14,42.73,5742.63,9.92,366.43
45,2016,1,Andhra Pradesh,Visakhapatnam,172.56,2531.46,0,0,4.66,1401.44,39,6029.93,8.97,351.73
45,2017,1,Andhra Pradesh,Visakhapatnam,173.38,2429.45,0,1000,3.8,1457.06,38.39,5862.41,8.29,407.71
46,1966,1,Andhra Pradesh,East Godavari,324,1555.56,0,0,14,785.71,11.1,6873.87,0.8,0
46,1967,1,Andhra Pradesh,East Godavari,338,1556.21,0,0,17,823.53,11.5,8973.91,0.7,0
46,1968,1,Andhra Pradesh,East Godavari,269.1,1519.88,0,0,8.5,964.71,17.9,8195.53,0.8,0
46,1969,1,Andhra Pradesh,East Godavari,336,1165.18,0,0,7.8,820.51,20,6555,0.6,0
46,1970,1,Andhra Pradesh,East Godavari,338.3,1210.76,0,0,8.9,831.46,15.3,6483.66,0.8,0
46,1971,1,Andhra Pradesh,East Godavari,336,1608.04,0,0,10.8,898.15,15.2,9210.53,0.9,111.11
46,1972,1,Andhra Pradesh,East Godavari,303,1596.7,0,0,11.1,846.85,18.6,7962.37,1.2,83.33
46,1973,1,Andhra Pradesh,East Godavari,315,1699.68,0,0,10.8,1064.81,24.5,7265.31,1.1,181.82
46,1974,1,Andhra Pradesh,East Godavari,335.6,1904.95,0,0,14.7,1027.21,24.1,6813.28,1.2,250
46,1975,1,Andhra Pradesh,East Godavari,352.9,1834.8,0,0,7.7,870.13,19.7,7746.19,0.9,222.22
46,1976,1,Andhra Pradesh,East Godavari,285.8,1406.23,0,0,5.5,818.18,19.4,8701.03,0.7,142.86
46,1977,1,Andhra Pradesh,East Godavari,351.5,1990.9,0,0,6.8,1058.82,19.9,7266.33,1.6,62.5
46,1978,1,Andhra Pradesh,East Godavari,376.3,2141.38,0,0,9.6,958.33,14.3,8454.55,1.2,166.67
46,1979,1,Andhra Pradesh,East Godavari,326,2070.55,0,0,8.3,771.08,10.1,10415.84,1.3,230.77
46,1980,1,Andhra Pradesh,East Godavari,369,2252.03,0,0,8.1,518.52,11.7,11102.56,1.3,384.62
46,1981,1,Andhra Pradesh,East Godavari,380,2373.68,0,0,8.8,954.55,20.1,8940.3,1.5,333.33
46,1982,1,Andhra Pradesh,East Godavari,368.1,2452.59,0,0,11.3,796.46,16.4,7256.1,1.4,285.71
46,1983,1,Andhra Pradesh,East Godavari,436.7,2211.13,0,0,12.2,1098.36,12.2,9229.51,1.5,466.67
46,1984,1,Andhra Pradesh,East Godavari,380.5,2427.6,0,0,11.3,823.01,12.2,7967.21,0.6,500
46,1985,1,Andhra Pradesh,East Godavari,377.5,2414.57,0,0,11.3,911.5,11.1,7873.87,1.2,250
46,1986,1,Andhra Pradesh,East Godavari,402,1786.07,0,0,9,1000,14.3,8202.8,3,333.33
46,1987,1,Andhra Pradesh,East Godavari,422,2414.69,0,0,10,900,14.5,7689.66,5,200
46,1988,1,Andhra Pradesh,East Godavari,434.7,2724.64,0,0,11.4,1210.53,12,7241.67,4.9,224.49
46,1989,1,Andhra Pradesh,East Godavari,436.3,2578.5,0,0,12.6,1190.48,11.6,8810.34,5.8,396.55
46,1990,1,Andhra Pradesh,East Godavari,382.75,1966.11,0,0,8.84,1100.68,12.43,8124.7,4.8,493.75
46,1991,1,Andhra Pradesh,East Godavari,374.24,2247.3,0,0,8.31,1294.83,15.03,8017.3,3.6,538.89
46,1992,1,Andhra Pradesh,East Godavari,358.61,2569.7,0,0,8.59,1229.34,14.61,8366.19,6.5,349.23
46,1993,1,Andhra Pradesh,East Godavari,395,3065.82,0,0,5,1000,15,8466.67,6,453.33
46,1994,1,Andhra Pradesh,East Godavari,400,2512.5,0,0,4,1000,17,8941.18,12,354.17
46,1995,1,Andhra Pradesh,East Godavari,418,2727.27,0,0,3,1333.33,17,7352.94,15,351.33
46,1996,1,Andhra Pradesh,East Godavari,422,2409.95,0,0,3,1666.67,16,7500,15,487.33
46,1997,1,Andhra Pradesh,East Godavari,368,2502.72,0,0,3,1333.33,16,7125,10,408
46,1998,1,Andhra Pradesh,East Godavari,414,2521.74,0,0,2,2000,17,7941.18,8,127.5
46,1999,1,Andhra Pradesh,East Godavari,406.21,3135.74,0,0,1.32,1666.67,21.66,6702.22,4.41,281.18
46,2000,1,Andhra Pradesh,East Godavari,416.83,3278.63,0,0,1.11,1405.41,21.47,6218.91,5.58,320.79
46,2001,1,Andhra Pradesh,East Godavari,386.59,3440.34,0,0,0.63,1666.67,20.83,6065.29,6.29,443.56
46,2002,1,Andhra Pradesh,East Godavari,301,3465.12,0,0,1,1000,15,7600,5,272
46,2003,1,Andhra Pradesh,East Godavari,399.99,4078.98,0,0,0.71,1549.3,16.29,8697.36,8.97,506.13
46,2004,1,Andhra Pradesh,East Godavari,387.42,3897.35,0,0,0.49,1959.18,15.97,8438.95,16.02,483.77
46,2005,1,Andhra Pradesh,East Godavari,387.42,2967.45,0,0,0.63,2190.48,31.23,4960.29,13.94,124.1
46,2006,1,Andhra Pradesh,East Godavari,396.89,3511.17,0,0,0.53,2037.74,33.35,5457.87,9.03,365.45
46,2007,1,Andhra Pradesh,East Godavari,410.78,3696.84,0,0,0.57,1947.37,31.36,5132.65,7.9,397.47
46,2008,1,Andhra Pradesh,East Godavari,410.09,3690.07,0,0,0.49,2142.86,28.36,4199.93,7.43,324.36
46,2009,1,Andhra Pradesh,East Godavari,306.58,3500.23,0,0,0.57,2280.7,23.07,4483.31,6.85,487.59
46,2010,1,Andhra Pradesh,East Godavari,410.53,3306.99,0,0,0.36,2000,24.66,4405.92,12.11,302.23
46,2011,1,Andhra Pradesh,East Godavari,337.09,3491.14,0,0,0.27,2259.26,24.99,4349.34,13.15,257.03
46,2012,1,Andhra Pradesh,East Godavari,401.06,2747.49,0,0,0.28,2321.43,25.81,4375.05,16.85,328.19
46,2013,1,Andhra Pradesh,East Godavari,404.68,2994.24,0,0,0.19,2315.79,13.86,8407.65,21.78,204.32
46,2014,1,Andhra Pradesh,East Godavari,394.12,3966.38,0,0,0.37,3081.08,12.41,8512.49,22.43,382.08
46,2015,1,Andhra Pradesh,East Godavari,381.74,3786.79,0,0,0.36,2777.78,11.65,8909.68,20.57,526.49
46,2016,1,Andhra Pradesh,East Godavari,383.96,4237.51,0,0,0.31,2964.63,10.52,8971.9,12.74,476.65
46,2017,1,Andhra Pradesh,East Godavari,386.54,4327.61,0,0,0.16,3121.95,10.32,8842.44,16.36,393.13
47,1966,1,Andhra Pradesh,West Godavari,357,1644.26,0,0,9,888.89,21.1,9753.55,0.2,0
47,1967,1,Andhra Pradesh,West Godavari,377,1761.27,0,0,11,1000,23,9830.43,0.1,0
47,1968,1,Andhra Pradesh,West Godavari,335.2,1870.53,0,0,7.8,1025.64,29,9682.76,0.2,0
47,1969,1,Andhra Pradesh,West Godavari,378.2,1518.51,0,0,7,785.71,35.2,7767.05,0.2,0
47,1970,1,Andhra Pradesh,West Godavari,384.4,1714.62,0,0,6.1,901.64,20.2,9415.84,0.3,0
47,1971,1,Andhra Pradesh,West Godavari,349.3,1919.55,0,0,6.9,1173.91,19.4,10603.09,1.2,83.33
47,1972,1,Andhra Pradesh,West Godavari,347.7,1967.5,0,0,5.9,1067.8,23.6,9970.34,0.3,0
47,1973,1,Andhra Pradesh,West Godavari,367.2,2047.39,0,0,8.6,1151.16,27.4,10153.28,0.3,333.33
47,1974,1,Andhra Pradesh,West Godavari,379.4,2185.82,0,0,10,1180,29.6,9719.59,1,200
47,1975,1,Andhra Pradesh,West Godavari,410.5,2085.26,0,0,4.9,1061.22,24.6,7394.31,0.1,0
47,1976,1,Andhra Pradesh,West Godavari,317.8,1553.18,0,0,4.4,1568.18,23.8,7550.42,0.2,0
47,1977,1,Andhra Pradesh,West Godavari,413.5,2164.45,0,0,5.9,983.05,24.8,6713.71,0.2,0
47,1978,1,Andhra Pradesh,West Godavari,431.9,2287.34,0,0,6.8,1058.82,20.7,7086.96,0.1,0
47,1979,1,Andhra Pradesh,West Godavari,366,2453.55,0,0,3.9,1282.05,15.9,7842.77,0,0
47,1980,1,Andhra Pradesh,West Godavari,422,2511.85,0,0,6.1,1000,19.4,10505.15,0,0
47,1981,1,Andhra Pradesh,West Godavari,434,2610.6,0,0,7.4,1094.59,26,7723.08,0,0
47,1982,1,Andhra Pradesh,West Godavari,444.7,2877.9,0,0,7.2,1430.56,22,8904.55,0,0
47,1983,1,Andhra Pradesh,West Godavari,476.5,2390.35,0,0,7.7,1168.83,16.9,7745.56,0,0
47,1984,1,Andhra Pradesh,West Godavari,439.5,2716.5,0,0,8.3,1349.4,17.1,8380.12,0.3,333.33
47,1985,1,Andhra Pradesh,West Godavari,462.5,2596.54,0,0,8,1150,19.7,8228.43,0.2,500
47,1986,1,Andhra Pradesh,West Godavari,477,1802.94,0,0,6.6,1272.73,22.2,6558.56,0.2,500
47,1987,1,Andhra Pradesh,West Godavari,455,2683.52,0,0,6,1166.67,24.1,7954.36,1,300
47,1988,1,Andhra Pradesh,West Godavari,494.6,3045.69,0,0,10.2,1372.55,24.2,7677.69,1.7,235.29
47,1989,1,Andhra Pradesh,West Godavari,497.6,2138.06,0,0,9.1,1384.62,23.9,8037.66,5.8,396.55
47,1990,1,Andhra Pradesh,West Godavari,437.05,2302.64,0,0,9.39,1199.15,24.66,7331.31,2.4,495.83
47,1991,1,Andhra Pradesh,West Godavari,394.88,2560.32,0,0,10.17,1271.39,30.24,8065.15,1.22,540.98
47,1992,1,Andhra Pradesh,West Godavari,443.86,2911.75,0,0,9.13,1616.65,24.49,7788.08,1.66,349.4
47,1993,1,Andhra Pradesh,West Godavari,423,3229.31,0,0,7,1714.29,23,8434.78,3,396.67
47,1994,1,Andhra Pradesh,West Godavari,461,3127.98,0,0,7,1285.71,29,8448.28,4,382.5
47,1995,1,Andhra Pradesh,West Godavari,468,2685.9,0,0,7,1714.29,28,8035.71,5,340
47,1996,1,Andhra Pradesh,West Godavari,468,2420.94,0,0,8,1625,29,6000,5,476
47,1997,1,Andhra Pradesh,West Godavari,440,2972.73,0,0,5,1600,27,7629.63,4,340
47,1998,1,Andhra Pradesh,West Godavari,456,3278.51,0,0,5,1200,29,8551.72,3,170
47,1999,1,Andhra Pradesh,West Godavari,460.46,3184.58,0,0,3.48,1568.97,58.55,5115.12,1.55,277.42
47,2000,1,Andhra Pradesh,West Godavari,471.67,3504.31,0,0,4.14,1799.52,62.22,4520.41,2.03,320.2
47,2001,1,Andhra Pradesh,West Godavari,414.2,3556.57,0,0,3.37,2183.98,63.7,4723.55,3.27,443.43
47,2002,1,Andhra Pradesh,West Godavari,332,3512.05,0,0,3,1666.67,35,7514.29,1,340
47,2003,1,Andhra Pradesh,West Godavari,410.22,4094.68,0,0,3.11,1861.74,32.72,9149.76,3.76,505.32
47,2004,1,Andhra Pradesh,West Godavari,420,3927.55,0,0,3.92,2137.76,33.64,8986.92,8.73,483.39
47,2005,1,Andhra Pradesh,West Godavari,446.02,3056.52,0,0,4.39,3275.63,66.14,4966.74,11.2,411.61
47,2006,1,Andhra Pradesh,West Godavari,434.04,3587.48,0,0,4.76,1997.9,67.83,5230.87,4.37,524.03
47,2007,1,Andhra Pradesh,West Godavari,445.32,3680.81,0,0,5.81,2342.51,62.89,5607.89,4.5,684.44
47,2008,1,Andhra Pradesh,West Godavari,450.46,3552.77,0,0,10.69,1869.97,52.9,5781.29,3.51,612.54
47,2009,1,Andhra Pradesh,West Godavari,328.58,3393.57,0,0,6.19,2161.55,43.1,4757.54,2.52,547.62
47,2010,1,Andhra Pradesh,West Godavari,456.52,3264.52,0,0,5.88,2032.31,52.85,4819.11,3.96,386.36
47,2011,1,Andhra Pradesh,West Godavari,363.79,3596.77,0,0,6.48,2220.68,50.46,5040.03,5.13,364.52
47,2012,1,Andhra Pradesh,West Godavari,422.51,3051.62,0,0,6.45,2671.32,43.01,5129.27,6.43,573.87
47,2013,1,Andhra Pradesh,West Godavari,420.62,3191.34,0,0,4.32,2629.63,24.03,9213.9,5.24,448.47
