Dist_Code,Year,State_Code,State_Name,Dist_Name,RICE_AREA__1000_ha_,RICE_YIELD__Kg_per_ha_,WHEAT_AREA__1000_ha_,WHEAT_YIELD__Kg_per_ha_,GROUNDNUT_AREA__1000_ha_,GROUNDNUT_YIELD__Kg_per_ha_,SUGARCANE_AREA__1000_ha_,SUGARCANE_YIELD__Kg_per_ha_,COTTON_AREA__1000_ha_,COTTON_YIELD__Kg_per_ha_,RICE_IRRIGATED_AREA__1000_ha_,WHEAT_IRRIGATED_AREA__1000_ha_,GROUNDNUT_IRRIGATED_AREA__1000_ha_,SUGARCANE_IRRIGATED_AREA__1000_ha_,COTTON_IRRIGATED_AREA__1000_ha_,TOTAL_KHARIF_FERT_CONSUMPTION__tons_perha,TOTAL_RABI_CONSUMPTION__tons_perha,Prec_Rabiavg,Prec_Kharifavg,Temp_Rabiavg,Temp_Kharifavg
112,1984,7,Maharashtra,Osmanabad,41.6,550.48,52.7,738.14,54.7,661.79,16.9,5579.88,24.1,120.33,3.3,30.1,8.4,21.5,0,,,0.209333333,4.029333333,16.09066667,10.13933333
112,1985,7,Maharashtra,Osmanabad,41,382.93,45.1,594.24,51.9,410.4,14.6,5116.44,26,107.69,3.2,29.3,7.1,22.8,0,,,0.116666667,2.922,16.93666667,10.378
112,1986,7,Maharashtra,Osmanabad,34.1,70.38,26,346.15,49,163.27,10.1,5128.71,25,20,3.1,28.6,8.1,21.6,0,,,0.481333333,3.409333333,15.88933333,10.51333333
112,1987,7,Maharashtra,Osmanabad,32,406.25,29,896.55,46,804.35,11.1,7306.31,23,130.43,1.9,25.3,2.8,13.1,0,,,0.661333333,4.588,15.13333333,9.602
112,1988,7,Maharashtra,Osmanabad,34,558.82,46.8,1098.29,59.7,469.01,17.4,5948.28,37,64.86,0.5,29.5,13.6,22.5,0,,,0.177333333,5.199333333,16.544,9.177333333
112,1989,7,Maharashtra,Osmanabad,36.9,897.02,48.5,1117.53,57.6,842.01,27.6,6586.96,20.7,144.93,0.4,37.6,11.2,33.8,0,,,0.356,5.06,16.958,9.232
112,1990,7,Maharashtra,Osmanabad,39.9,1070.18,49.4,973.68,58.2,496.56,32.5,7401.85,23.5,74.47,16,35.5,13.7,39.3,0,28917,21295,0.046,6.243333333,15.734,8.569333333
112,1991,7,Maharashtra,Osmanabad,36.8,252.72,29.5,433.9,53,271.7,31.6,5635.44,27.1,52.03,5.4,24.3,15,39.7,0,35574,10924,0.041333333,4.108666667,17.05666667,9.897333333
112,1992,7,Maharashtra,Osmanabad,36.2,732.04,34.6,748.55,42.7,583.14,22.3,5896.41,24.7,95.55,1.8,24.2,8.2,24.6,0.1,35574,10924,0.175333333,3.236666667,17.60733333,10.47066667
112,1993,7,Maharashtra,Osmanabad,34.3,807.58,50.4,1154.76,34.6,736.99,19.4,6982.47,24.6,159.76,0,22.8,7.1,21.2,0,24223,18071,0.397333333,4.975333333,16.60533333,9.027333333
112,1994,7,Maharashtra,Osmanabad,34.6,632.95,37,859.46,37.2,572.58,37.6,6676.86,29.8,142.62,5.9,21.3,4.2,41,0.1,29518,12515,0.149333333,3.305333333,16.61066667,9.592
112,1995,7,Maharashtra,Osmanabad,33.1,531.72,40.9,992.67,32.8,594.51,33.9,6059,38.5,121.04,0,18.2,2.6,36.8,0,34874,29416,0.387333333,4.768,15.922,9.654
112,1996,7,Maharashtra,Osmanabad,37,764.86,57.7,1076.26,35.6,741.57,36.6,6471.86,38.4,138.02,0,23.5,5,36.6,0,30039,18796,0.180666667,4.8,15.93,9.265333333
112,1997,7,Maharashtra,Osmanabad,37.5,272,69.7,407.46,37.5,346.67,14.4,10973.61,33.7,76.85,7.3,26.1,5.1,32.9,0.1,44111,16136,0.902,2.668,15.276,10.57666667
112,1998,7,Maharashtra,Osmanabad,35.1,381.77,69.7,1078.91,33.1,522.66,40,7253.25,35.6,136.52,7.3,24.5,6.2,45.4,0.1,-1,-1,0.146,6.695333333,15.44666667,8.388
112,1999,7,Maharashtra,Osmanabad,34.9,578.8,64.5,858.91,33,584.85,54.4,7038.05,30.5,113.77,5.9,22.9,6.3,57.5,0.1,-1,-1,0.070666667,2.922,17.53933333,10.04866667
112,2000,7,Maharashtra,Osmanabad,38,563.16,59.9,1005.01,31.2,551.28,54.6,7070.51,24.8,142.74,0,37.2,4.8,59.7,0,47619,33836,0.183333333,3.651333333,18.01866667,9.716
112,2001,7,Maharashtra,Osmanabad,36.5,432.88,54.3,915.29,23.9,372.38,63.2,5965.35,19.6,132.65,0,34.3,1.1,65.5,0,48538,23333,0.054666667,4.112666667,16.72466667,9.602
112,2002,7,Maharashtra,Osmanabad,37.4,385.03,50.6,1075.1,22.4,428.57,55.9,5039.36,11.7,102.56,6.1,24.9,1.7,61.7,0,46301,15047,0.052666667,3.601333333,17.052,10.468
112,2003,7,Maharashtra,Osmanabad,38.5,241.56,48.4,473.14,20.5,229.27,31.8,4300,7.4,140.54,0,27.5,0,-1,0,32502,17773,0.168,2.607333333,16.29466667,10.41933333
112,2004,7,Maharashtra,Osmanabad,38.4,335.94,52.7,899.43,22.6,473.45,4.2,5347.62,12.7,165.83,0,30.1,2.2,20.5,0,33130,18561,0.106666667,4.147333333,16.83733333,9.268
112,2005,7,Maharashtra,Osmanabad,35.2,417.61,69.4,1090.78,26.2,782.44,29.2,7323.97,7.9,193.67,0,54.7,7.8,-1,0,41016,41503,0.108,5.480666667,16.342,8.569333333
112,2006,7,Maharashtra,Osmanabad,33.4,398.2,74.2,960.92,27.1,719.56,85.4,7428.69,7.7,163.64,0,65,8.7,-1,0,51859,42769,0.655333333,4.397333333,16.16,8.886
112,2007,7,Maharashtra,Osmanabad,29.2,438.36,67.2,1354.17,18.6,697.85,121.7,6455.14,5.6,251.79,0,66.9,3.3,-1,0,59417,20021,0.036,4.391333333,16.224,9.042
112,2008,7,Maharashtra,Osmanabad,8.9,359.55,68.4,1111.11,15.3,607.84,74.1,5977.19,5.1,247.06,0,68.4,2.4,-1,0,52372,34602,0.514,4.24,15.58933333,9.308
112,2009,7,Maharashtra,Osmanabad,9.3,534.41,64.4,1042.39,14.4,515.97,78.1,7968.76,7.4,270.27,-1,-1,-1,-1,-1,75864,40504,0.472,4.174,15.64133333,9.800666667
112,2010,7,Maharashtra,Osmanabad,17.5,353.71,75.3,1185.52,16.3,755.21,76.2,7137.8,21.6,367.59,-1,-1,-1,-1,-1,89317,58203,0.51,5.356,14.26466667,8.394666667
112,2011,7,Maharashtra,Osmanabad,17.4,419.54,59.4,1361.11,15.6,708.33,97.4,6957.19,25.4,342.91,-1,-1,-1,-1,-1,73193,74924,0.026666667,3.598666667,16.88133333,9.376666667
112,2012,7,Maharashtra,Osmanabad,19.8,392.42,55.2,1062.14,13.9,597.12,98.6,5359.63,31.5,260,-1,-1,-1,-1,-1,63966,39837,0.063333333,3.310666667,16.78,9.892
112,2013,7,Maharashtra,Osmanabad,20.7,555.56,61.9,1390.95,15.3,1039.22,110.4,5505.43,33.7,381.9,-1,-1,-1,-1,-1,64189,51202,0.254,4.543333333,15.39133333,8.258
112,2014,7,Maharashtra,Osmanabad,18.9,190.48,71.3,251.05,12.2,344.26,86.2,4578.65,33.1,139.88,-1,-1,-1,-1,-1,74159,36020,0.793333333,3.436666667,15.14533333,10.64066667
112,2015,7,Maharashtra,Osmanabad,10,90,44.1,301.59,7.01,199.71,64.2,2899.69,18.7,80.75,-1,-1,-1,-1,-1,51836,32124,0.322,2.833333333,15.754,10.80466667
112,2016,7,Maharashtra,Osmanabad,9.6,218.75,83.2,1304.09,9.7,701.03,21,4462.86,16,370.13,-1,-1,-1,-1,-1,46827,51163,0.09,4.692,16.37333333,9.469333333
112,2017,7,Maharashtra,Osmanabad,10.3,291.26,47.1,658.17,8.84,701.12,75,5353.33,16.56,214.14,-1,-1,-1,-1,-1,66009,60572,0.051333333,4.472666667,16.83266667,9.778
113,1984,7,Maharashtra,Buldhana,2.7,518.52,21.2,825.47,17.6,397.73,1.1,10181.82,283.8,48.63,0.2,14.3,1.4,5.2,4.2,,,,,,
113,1985,7,Maharashtra,Buldhana,2.7,370.37,12.2,631.15,17.4,333.33,1,5200,265.5,109.23,0.2,12.1,0.9,5.2,4.4,,,,,,
113,1986,7,Maharashtra,Buldhana,3,333.33,8,625,16,375,0.8,7500,260,34.62,0.2,2.4,1.2,4.8,4.2,,,,,,
113,1987,7,Maharashtra,Buldhana,3,333.33,74,74.32,13,692.31,0.9,7333.33,239,83.68,0,2.5,1.5,0.9,1.7,,,,,,
113,1988,7,Maharashtra,Buldhana,3.3,1151.52,28.1,1274.02,17.5,657.14,1.2,6750,246.8,80.63,2.6,17.7,4.3,1.2,2.1,,,,,,
113,1989,7,Maharashtra,Buldhana,4,475,27.5,1196.36,16,787.5,1.8,7333.33,255.8,135.26,0,20.1,2.3,1.8,0.2,,,,,,
113,1990,7,Maharashtra,Buldhana,3.5,742.86,30.3,1333.33,13.1,923.66,2.7,7766.67,266.7,108.29,2.1,21.5,0.5,2.7,4.2,30876,13978,,,,
113,1991,7,Maharashtra,Buldhana,3.5,514.29,12.3,1048.78,14,250,3.4,7888.23,257.7,47.3,1.3,10.2,4.5,3.4,9.2,27554,8265,,,,
113,1992,7,Maharashtra,Buldhana,3.3,787.88,22.9,1497.82,16.5,957.58,1.7,5941.18,216.9,97.74,1.1,15.8,0.4,2.8,8.7,27554,8265,,,,
113,1993,7,Maharashtra,Buldhana,2.7,1037.04,21.2,1726.41,15.5,916.13,0.4,7400,216.1,166.91,0,19.8,2.6,0.5,0,26587,13249,,,,
113,1994,7,Maharashtra,Buldhana,1.3,846.15,26.6,2105.26,12.8,757.81,2.6,7842.31,243.6,118.06,0.2,18,2.3,2.3,3.8,29438,16633,,,,
113,1995,7,Maharashtra,Buldhana,1.1,545.45,21.8,1509.17,12,691.67,2,7065,254.7,124.22,0,20.4,1.4,3.4,0,33041,23529,,,,
113,1996,7,Maharashtra,Buldhana,1,800,20.2,1900.99,6.9,1115.94,1.3,7384.62,252.4,163.35,0,17,1.5,1.6,0,29380,14454,,,,
113,1997,7,Maharashtra,Buldhana,0.7,428.57,17.4,844.83,5.2,692.31,0.5,13740,267.9,76.97,0.3,22,0.5,1,2.9,44867,12668,,,,
113,1998,7,Maharashtra,Buldhana,0.5,800,35.5,1704.23,10.2,823.53,0.8,8137.5,265.8,129.53,1.5,22.7,2.5,0.9,3.1,-1,-1,,,,
113,1999,7,Maharashtra,Buldhana,0.2,500,35.5,1887.32,9.5,768.42,0.8,9450,258.1,174.16,0.2,18.4,2.4,0.9,2.6,-1,-1,,,,
113,2000,7,Maharashtra,Buldhana,0.2,1000,21.6,1495.37,6.9,507.25,1.2,8633.33,219.8,68.97,0,20.8,2.3,1.2,0,42459,15097,,,,
113,2001,7,Maharashtra,Buldhana,0.2,1000,23.7,1784.81,3.3,666.67,1.1,8127.27,220.1,152.79,0,22.8,0.6,1.1,0,43285,19907,,,,
113,2002,7,Maharashtra,Buldhana,0.1,1000,28.9,1813.15,2.1,809.52,1.3,6461.54,168.3,196.67,0.2,19.4,0.7,1.3,0.1,44158,29242,,,,
113,2003,7,Maharashtra,Buldhana,0,0,30.5,1567.21,1.1,909.09,1,6920,183.1,236.65,0,30.1,0,-1,0,40011,15891,,,,
113,2004,7,Maharashtra,Buldhana,0,0,26.5,690.57,0.6,500,0.7,8157.14,198.7,127.73,0,26.1,0.2,0.8,0,49528,13939,,,,
113,2005,7,Maharashtra,Buldhana,0,0,26.1,1034.48,0.4,750,0.3,3866.67,197.5,195.75,0,25.9,0.1,-1,0,43840,22895,,,,
113,2006,7,Maharashtra,Buldhana,0,0,58.2,1417.53,1.7,1000,1.4,6800,234.4,213.52,0,47.8,1.1,-1,0,54603,23606,,,,
113,2007,7,Maharashtra,Buldhana,0,0,59.3,1998.31,1.6,900,2.8,5903.57,249.2,378.53,0,59.3,1,-1,0,58177,23483,,,,
113,2008,7,Maharashtra,Buldhana,0,0,47.4,1476.79,2,750,2.2,5586.36,247.6,290.02,0,47.4,1.6,-1,0,77063,28341,,,,
113,2009,7,Maharashtra,Buldhana,0,0,46,2040.65,0.5,1200,1.4,6957.14,239.4,266,-1,-1,-1,-1,-1,74229,44707,,,,
113,2010,7,Maharashtra,Buldhana,0,0,53.8,1723.79,0.8,1037.5,1,6100,251.5,294.79,-1,-1,-1,-1,-1,81776,68810,,,,
113,2011,7,Maharashtra,Buldhana,0,0,41.1,1650.85,1.5,1540,0.3,5833.33,256.9,212.88,-1,-1,-1,-1,-1,71458,45867,,,,
113,2012,7,Maharashtra,Buldhana,0,0,36.1,1485.32,1.2,1366.67,0.1,4400,253.9,231.71,-1,-1,-1,-1,-1,69964,36502,,,,
113,2013,7,Maharashtra,Buldhana,0,0,59,1252.54,2.6,1576.92,0.1,8100,227.9,505.18,-1,-1,-1,-1,-1,65631,51490,,,,
113,2014,7,Maharashtra,Buldhana,0,0,73.5,1299.32,3.8,1078.95,0.3,6233.33,174.3,136.83,-1,-1,-1,-1,-1,65775,58224,,,,
113,2015,7,Maharashtra,Buldhana,0,0,60.1,811.98,3.8,815.79,0.3,5000,170.7,174.81,-1,-1,-1,-1,-1,47049,54211,,,,
113,2016,7,Maharashtra,Buldhana,0.01,400,103.88,1563.34,5.07,1124.26,0.54,6672.9,169.55,548.44,-1,-1,-1,-1,-1,56206,47835,,,,
113,2017,7,Maharashtra,Buldhana,0,0,35.92,1567.37,2.22,1348.92,0.26,5019.46,174.54,186.56,-1,-1,-1,-1,-1,60733,37700,,,,
114,1984,7,Maharashtra,Akola,7.3,438.36,37.1,846.36,12,400,0.3,10000,367.9,79.37,0.1,16,2.4,0.9,1.4,,,0.322,3.193,17.575,10.926
114,1985,7,Maharashtra,Akola,6.6,727.27,34.3,708.45,11.4,350.88,0.2,5000,378.7,116.72,0.1,16,2,1.5,1.5,,,0.128,3.034,17.982,10.809
114,1986,7,Maharashtra,Akola,6,666.67,30,766.67,11,363.64,0.2,8000,375,45.33,0.1,15.4,2.2,0.8,1.4,,,0.257,3.657,16.368,10.67
114,1987,7,Maharashtra,Akola,7,571.43,26,807.69,8,750,0.3,7333.33,344,101.74,0,10.5,2.2,0.3,0.4,,,0.604,4.281,16.577,10.067
114,1988,7,Maharashtra,Akola,6.6,439.39,30.6,1081.7,11.5,678.26,0.3,7000,349,78.22,0,13,4.9,0.3,0.9,,,0.135,7.214,16.975,8.413
114,1989,7,Maharashtra,Akola,7.3,520.55,28.5,887.72,10,770,0.3,7000,358.8,122.63,0,12.9,3.5,0.3,0.9,,,0.48,3.462,17.972,10.17
114,1990,7,Maharashtra,Akola,7,714.29,27.4,1069.34,9.9,686.87,2.7,7766.67,361.7,118.99,-1,12.2,2.6,1.7,1.1,28129,14271,0.08,5.853,16.36,8.424
114,1991,7,Maharashtra,Akola,6.6,484.85,9.1,1043.96,8.5,447.06,2.9,7241.38,359.2,54.9,-1,7.2,2.7,2.1,0,30559,8967,0.098,2.9,17.966,10.782
114,1992,7,Maharashtra,Akola,5.4,814.81,17.6,1380.68,6.1,885.25,2.2,7072.73,305.4,134.15,-1,12.2,2.1,1.5,-1,30559,8967,0.294,4.246,17.967,10.254
114,1993,7,Maharashtra,Akola,6.3,968.25,17.2,1470.93,4.6,826.09,1.6,7206.25,301.8,213.82,-1,9.9,0.7,1.5,-1,27800,9699,0.517,7.101,17.16,8.419
114,1994,7,Maharashtra,Akola,6.8,897.06,21.3,1450.7,4.7,723.4,2.1,7276.19,325.1,131.84,-1,13.6,0.9,1.1,0.4,30602,19885,0.275,7.168,17.39,8.286
114,1995,7,Maharashtra,Akola,4.9,551.02,20.4,1446.08,4.5,755.56,2.3,7560.87,361.9,209.23,-1,13.8,0.8,2.8,-1,51048,18994,0.464,4.471,16.933,9.565
114,1996,7,Maharashtra,Akola,3.3,606.06,21.7,1654.38,4.2,619.05,2,7505,362.3,203.26,-1,15.2,1.1,1.4,-1,46604,17946,0.095,4.577,17.206,9.213
114,1997,7,Maharashtra,Akola,3.3,545.45,22.1,1054.3,3.7,621.62,2.4,10787.5,360.9,85.04,-1,20.2,1,2.4,-1,56753,21880,1.246,4.329,15.596,9.527
114,1998,7,Maharashtra,Akola,3,700,26.2,1332.06,3.6,888.89,1.7,9788.23,359.5,109.79,0,22.1,2.3,2,0.4,-1,-1,0.482,6.06,15.685,8.006
114,1999,7,Maharashtra,Akola,1.9,631.58,30,1340,3,1166.67,1.6,9262.5,359.2,161.05,0,19.9,2.3,2.8,0.3,-1,-1,0.101,5.973,17.406,8.564
114,2000,7,Maharashtra,Akola,2,400,22.5,1164.44,2.5,640,3.4,6932.35,333.5,106.57,0,16.8,1.9,4.1,0,37992,23084,0.289,3.901,18.891,10.281
114,2001,7,Maharashtra,Akola,1.3,1000,25.2,1460.32,1.7,1117.65,3,6220,329.6,146.12,0,19.2,1.5,3.8,0,38878,29320,0.175,4.761,17.697,9.229
114,2002,7,Maharashtra,Akola,1.1,636.36,26.6,1379.7,1.1,1909.09,1.5,5533.33,308.9,163.55,0,18,1,2.6,0,35061,23824,0.116,4.395,17.46,10.01
114,2003,7,Maharashtra,Akola,0.9,333.33,20.6,1281.55,1,1000,2,5670,292.9,151.79,0,17.1,0,-1,0,28523,22913,0.324,5.459,16.916,8.379
114,2004,7,Maharashtra,Akola,0.5,400,6.4,937.5,0.6,666.67,1.8,5994.44,275.4,115.07,0,5.9,0.6,1.9,0,37113,20362,0.278,3.63,17.715,9.597
114,2005,7,Maharashtra,Akola,0.3,333.33,22.5,1404.44,1.3,1461.54,0.6,6833.33,271.2,132.34,0,21.4,1.2,-1,0,30221,26182,0.388,5.646,17.114,8.816
114,2006,7,Maharashtra,Akola,0.2,500,54.2,1806.27,2.9,1275.86,0.4,6925,267.1,320.18,0,53.1,2.9,-1,0,37611,27021,0.742,7.812,16.125,8.445
114,2007,7,Maharashtra,Akola,0.1,800,83.1,2429.6,2.7,1055.56,0.9,7188.89,248.9,355.08,0,82.2,3.5,-1,0,38164,37837,0.064,5.257,16.936,8.886
114,2008,7,Maharashtra,Akola,0.1,1000,50.4,1412.7,2.4,1125,0.3,5166.67,220.7,257.41,0,50.4,2.4,-1,0,47399,26644,0.149,4.109,16.967,9.278
114,2009,7,Maharashtra,Akola,0.1,1600,50.7,2369.43,2,1650,0.4,7475,208.3,275.85,-1,-1,-1,-1,-1,64385,27683,0.854,4.427,16.02,9.674
114,2010,7,Maharashtra,Akola,0,0,59.7,2094.81,1.75,1582.86,0.3,6666.67,229.82,294.14,-1,-1,-1,-1,-1,65736,41681,0.586,6.718,15.095,7.875
114,2011,7,Maharashtra,Akola,0.2,1000,36.8,1662.77,2.8,1921.43,0.2,6950,233.4,264.52,-1,-1,-1,-1,-1,59424,38822,0.095,5.007,17.582,8.558
114,2012,7,Maharashtra,Akola,0,0,36.8,1657.88,3.9,2092.31,0,0,226.1,309.69,-1,-1,-1,-1,-1,50848,35686,0.088,5.595,17.248,8.207
114,2013,7,Maharashtra,Akola,0,0,50.8,1484.25,4.5,1600,0,0,181.8,377.12,-1,-1,-1,-1,-1,46897,43685,0.354,6.951,15.722,7.063
114,2014,7,Maharashtra,Akola,0,0,49.2,1353.66,3.9,1358.97,0.2,2900,167.2,150.06,-1,-1,-1,-1,-1,46944,32633,0.727,4.052,15.942,9.782
114,2015,7,Maharashtra,Akola,0,0,44.5,869.66,4.9,918.37,0.3,4700,161.6,238.92,-1,-1,-1,-1,-1,53490,45516,0.585,5.447,16.183,9.511
114,2016,7,Maharashtra,Akola,0,0,50.4,1621.03,13,1023.08,0.32,5358.26,173.5,498.19,-1,-1,-1,-1,-1,45709,30986,0.083,6.693,17.076,8.369
114,2017,7,Maharashtra,Akola,0,0,25.5,1450.98,2.1,1520.19,0.2,4623.12,183.8,252.76,-1,-1,-1,-1,-1,50963,24884,0.028,4.946,17.407,8.981
115,1984,7,Maharashtra,Amarawati,12.4,435.48,47.6,932.77,24.9,550.2,0.5,10200,371,75.74,0.1,18.5,1.3,0.3,1.3,,,,,,
115,1985,7,Maharashtra,Amarawati,13,646.15,40,687.5,25,588,0.4,5250,378.7,94.8,0.1,18.6,1.2,0.5,1.1,,,,,,
115,1986,7,Maharashtra,Amarawati,13,538.46,34,794.12,25,520,0.7,7142.86,370,40.54,0,17.1,0.9,0.2,1.2,,,,,,
115,1987,7,Maharashtra,Amarawati,13,615.38,32,781.25,27,629.63,1.2,7333.33,348,77.59,0,14.9,1,1.2,0.8,,,,,,
115,1988,7,Maharashtra,Amarawati,14.1,397.16,33.5,1301.49,36.7,858.31,0.9,6777.78,360.9,83.96,0,18.6,2.4,0.9,1,,,,,,
115,1989,7,Maharashtra,Amarawati,14.1,531.91,30.1,1089.7,33.5,740.3,0.9,7888.89,362.9,130.89,0,15.8,0.4,0.9,1.2,,,,,,
115,1990,7,Maharashtra,Amarawati,14.3,398.6,30.8,1185.06,29.2,678.08,1.7,8376.47,373,115.71,0,15.9,0.7,1.7,0,33666,14482,,,,
115,1991,7,Maharashtra,Amarawati,13.9,438.85,11.1,1153.15,29.3,262.8,1.4,6792.86,361.1,81.17,0,8.8,0.6,1.9,0,26251,12535,,,,
115,1992,7,Maharashtra,Amarawati,12.7,590.55,16.8,1303.57,23.8,802.52,1.6,5281.25,333.6,129.35,0,12.1,1,1.6,0,26251,12535,,,,
115,1993,7,Maharashtra,Amarawati,11.1,864.86,12.2,1442.62,22.5,964.44,0.5,7100,323.3,197.93,0,7.7,1,0.6,0,24023,11476,,,,
115,1994,7,Maharashtra,Amarawati,8.2,963.41,15.8,1449.37,21.3,854.46,2.2,7672.73,341.4,122,0,10.8,1,1.5,0,30223,19507,,,,
115,1995,7,Maharashtra,Amarawati,9.9,616.16,15.4,1389.61,18.7,1165.78,2.9,8551.72,371.7,159.35,0,11.2,1,4.6,0,40871,13841,,,,
115,1996,7,Maharashtra,Amarawati,10.4,798.08,15.5,1574.19,16.1,1037.27,2.8,7650,370.3,158.17,0,11.6,1,3.4,0,40058,18417,,,,
115,1997,7,Maharashtra,Amarawati,9,611.11,16.5,787.88,13.1,893.13,2.4,9979.17,347.9,58.01,0,16.5,1.4,3.2,0.1,33599,15347,,,,
115,1998,7,Maharashtra,Amarawati,8.7,701.15,19.2,1286.46,9.1,1076.92,2,8495,320.9,75.69,0,14.5,0.7,2.3,0.2,-1,-1,,,,
115,1999,7,Maharashtra,Amarawati,8.8,636.36,21.7,1612.9,8.4,809.52,2.2,9836.36,326.5,130.02,0,13.5,0.6,2.8,0.3,-1,-1,,,,
115,2000,7,Maharashtra,Amarawati,8.9,494.38,13.4,1268.66,6.6,712.12,3.5,8197.14,309.1,82.34,0,9.9,0.1,4.4,0,28715,15330,,,,
115,2001,7,Maharashtra,Amarawati,10.3,941.75,11.3,1327.43,3.5,1000,3,6803.33,324.6,118.98,0,8.4,0.1,3.4,0,29308,9760,,,,
115,2002,7,Maharashtra,Amarawati,11,654.55,11.1,1036.04,2.5,600,2.3,5391.3,279,148.49,0,8.2,0.1,2.7,0.1,21800,18284,,,,
115,2003,7,Maharashtra,Amarawati,10.2,588.24,11.6,1241.38,2,850,2.5,6212,266.6,173.63,0,8.4,0,-1,0,26261,16108,,,,
115,2004,7,Maharashtra,Amarawati,9.6,437.5,10.3,1165.05,2,1050,0,0,268.2,143.83,0,8.5,0.6,1.4,0,19307,16914,,,,
115,2005,7,Maharashtra,Amarawati,10.2,490.2,17,1370.59,2.3,1304.35,1.1,6590.91,256.4,147.78,0,16.2,1,-1,0,20186,18386,,,,
115,2006,7,Maharashtra,Amarawati,8.5,541.18,25.4,1673.23,2.3,1478.26,0.7,5671.43,241.8,151.28,0,25,1,-1,0,25175,19047,,,,
115,2007,7,Maharashtra,Amarawati,6.3,822.22,53.7,1890.13,2.2,1036.36,1.2,7991.67,175.4,342.25,0,43.5,1,-1,0,27191,26788,,,,
115,2008,7,Maharashtra,Amarawati,4.5,400,45.4,1387.67,1.8,555.56,0.8,5487.5,116.1,270.89,0,45.4,0.5,-1,0,43471,30132,,,,
115,2009,7,Maharashtra,Amarawati,4.3,1448.84,49.3,1973.02,1.7,1135.29,0.2,7000,179.4,293.03,-1,-1,-1,-1,-1,53178,27109,,,,
115,2010,7,Maharashtra,Amarawati,3.8,726.32,54.7,1926.33,1.5,1126.67,0.3,6900,204.28,279.81,-1,-1,-1,-1,-1,38926,41030,,,,
115,2011,7,Maharashtra,Amarawati,4.1,756.1,32.5,1811.38,1.9,1215.79,0.4,7175,187.4,245.14,-1,-1,-1,-1,-1,38980,45209,,,,
115,2012,7,Maharashtra,Amarawati,3.8,407.89,36.1,1980.89,2.6,1550,0.3,5566.67,191.3,543.39,-1,-1,-1,-1,-1,38844,33236,,,,
115,2013,7,Maharashtra,Amarawati,4.7,170.21,42,1547.62,3.8,1578.95,0.3,7233.33,186.7,610.5,-1,-1,-1,-1,-1,44360,28321,,,,
115,2014,7,Maharashtra,Amarawati,5.3,301.89,66.4,1313.25,5.8,1327.59,0.4,4025,196.5,179.75,-1,-1,-1,-1,-1,42624,32744,,,,
115,2015,7,Maharashtra,Amarawati,5.6,214.29,68,1019.12,7.9,1392.41,0.3,5300,200,375.3,-1,-1,-1,-1,-1,52546,35025,,,,
115,2016,7,Maharashtra,Amarawati,6.9,666.67,73.6,1520.38,4.6,1326.09,0.43,2744.19,200.3,722.52,-1,-1,-1,-1,-1,39774,27178,,,,
115,2017,7,Maharashtra,Amarawati,8.9,337.08,39.3,1765.9,3.37,1188.35,0.12,3966.94,207.46,329.97,-1,-1,-1,-1,-1,45054,29070,,,,
116,1984,7,Maharashtra,Yeotmal,9.7,391.75,15.2,861.84,14.5,351.72,1.3,9923.08,437.8,85.43,,,,,,,,,,,
116,1985,7,Maharashtra,Yeotmal,9.5,547.37,15,846.67,17,535.29,1.1,5181.82,456.2,109.82,,,,,,,,,,,
116,1986,7,Maharashtra,Yeotmal,9,555.56,16,937.5,18,611.11,1.6,6937.5,438,59.36,,,,,,,,,,,
116,1987,7,Maharashtra,Yeotmal,8,500,12,833.33,13,615.38,3.4,7323.53,415,98.8,,,,,,,,,,,
116,1988,7,Maharashtra,Yeotmal,8,600,20.6,1004.85,20,830,3.3,6848.48,437.2,56.27,,,,,,,,,,,
116,1989,7,Maharashtra,Yeotmal,8.2,634.15,17.6,1278.41,16.6,921.69,4.5,6955.56,441.7,114.56,,,,,,,,,,,
116,1990,7,Maharashtra,Yeotmal,8.8,795.45,19.2,1317.71,17.8,1005.62,6.9,7469.57,424,85.4,,,,,,25479,10234,,,,
116,1991,7,Maharashtra,Yeotmal,8.2,426.83,10.1,1019.8,11.4,631.58,7.1,7019.72,416.1,68.88,,,,,,34058,6722,,,,
116,1992,7,Maharashtra,Yeotmal,6.2,774.19,16.9,1343.2,12.1,1033.06,6.1,7391.8,403.8,118.8,,,,,,34058,4722,,,,
116,1993,7,Maharashtra,Yeotmal,6.7,686.57,17,1635.29,11.1,963.96,5.3,6933.96,387.7,181.58,,,,,,25690,7840,,,,
116,1994,7,Maharashtra,Yeotmal,5.3,943.4,18.2,1543.96,9.6,1135.42,5.6,7335.71,421.5,104.7,,,,,,33132,12507,,,,
116,1995,7,Maharashtra,Yeotmal,5,560,19.4,1139.18,9.9,989.9,6.5,6340,465.3,134.56,,,,,,35221,12442,,,,
116,1996,7,Maharashtra,Yeotmal,5.7,807.02,20.4,1475.49,10.5,1047.62,10.1,7363.37,462,143.46,,,,,,34920,10392,,,,
116,1997,7,Maharashtra,Yeotmal,6.2,564.52,19.1,465.97,8.4,726.19,1.2,7508.33,449.3,70,,,,,,41013,14690,,,,
116,1998,7,Maharashtra,Yeotmal,5.4,740.74,21.1,1208.53,6.8,926.47,6.5,8284.62,445.6,92.53,,,,,,-1,-1,,,,
