YEAR,LAT,LON,Temp_Raviavg,Temp_Kharifavg
1988,33,86.875,14.286,15.712
1988,33,87.5,13.808,15.41
1988,33.5,78.125,12.314,14.552
1988,33.5,78.75,12.814,14.246
1988,33.5,79.375,12.964,14.786
1988,33.5,80,13.398,15.26
1988,33.5,80.625,13.394,15.64
1988,33.5,81.25,13.236,15.652
1988,33.5,81.875,13.346,15.866
1988,33.5,82.5,13.64,15.948
1988,33.5,83.125,13.914,16.33
1988,33.5,83.75,13.98,16.4
1988,33.5,84.375,14.07,16.44
1988,33.5,85,13.188,15.954
1988,33.5,85.625,13.548,16.052
1988,33.5,86.25,13.576,16.106
1988,33.5,86.875,13.984,16.15
1988,33.5,87.5,13.328,15.454
1988,34,78.125,10.646,13.69
1988,34,78.75,11.158,13.726
1988,34,79.375,12.078,14.65
1988,34,80,12.532,14.764
1988,34,80.625,12.886,15.25
1988,34,81.25,13.256,14.978
1988,34,81.875,13.272,15.154
1988,34,82.5,14.038,15.698
1988,34,83.125,14.084,16.464
1988,34,83.75,13.978,16.354
1988,34,84.375,13.922,16.188
1988,34,85,13.904,16.104
1988,34,85.625,13.7,15.696
1988,34,86.25,13.65,15.746
1988,34,86.875,13.88,15.752
1988,34,87.5,13.262,15.38
1988,34.5,78.125,8.742,11.574
1988,34.5,78.75,11.2,13.828
1988,34.5,79.375,12.39,15.228
1988,34.5,80,13.284,15.266
1988,34.5,80.625,13.97,15.292
1988,34.5,81.25,14.15,15.38
1988,34.5,81.875,14.264,15.202
1988,34.5,82.5,13.858,15.542
1988,34.5,83.125,13.932,16.27
1988,34.5,83.75,14.164,16.458
1988,34.5,84.375,13.756,15.938
1988,34.5,85,13.508,15.578
1988,34.5,85.625,12.888,14.83
1988,34.5,86.25,13.002,15.53
1988,34.5,86.875,13.87,15.968
1988,34.5,87.5,13.74,15.348
1988,35,78.125,9.866,11.802
1988,35,78.75,12.086,14.11
1988,35,79.375,13.99,15.614
1988,35,80,14.648,15.46
1988,35,80.625,13.636,14.244
1988,35,81.25,13.93,14.21
1988,35,81.875,14.206,14.826
1988,35,82.5,14.038,15.598
1988,35,83.125,14.28,15.634
1988,35,83.75,14.008,16.048
1988,35,84.375,13.818,16.024
1988,35,85,13.488,15.942
1988,35,85.625,13.134,15.99
1988,35,86.25,13.516,16.206
1988,35,86.875,14.186,15.912
1988,35,87.5,14.008,15.758
1988,35.5,78.125,12.082,13.428
1988,35.5,78.75,13.162,14.85
1988,35.5,79.375,14.264,15.406
1988,35.5,80,13.348,14.134
1988,35.5,80.625,12.38,12.884
1988,35.5,81.25,12.78,12.682
1988,35.5,81.875,13.238,13.606
1988,35.5,82.5,13.282,13.994
1988,35.5,83.125,14.01,15.214
1988,35.5,83.75,14.434,15.85
1988,35.5,84.375,14.62,15.59
1988,35.5,85,14.054,15.224
1988,35.5,85.625,13.222,15.092
1988,35.5,86.25,13.368,15.532
1988,35.5,86.875,13.952,15.766
1988,35.5,87.5,14.314,15.698
1988,36,78.125,13.434,14.562
1988,36,78.75,13.466,14.346
1988,36,79.375,13.054,13.652
1988,36,80,12.832,13.768
1988,36,80.625,11.974,12.852
1988,36,81.25,11.798,11.994
1988,36,81.875,12.412,12.354
1988,36,82.5,12.628,13.14
1988,36,83.125,12.644,13.716
1988,36,83.75,13.002,13.926
1988,36,84.375,13.478,14.706
1988,36,85,13.664,15.026
1988,36,85.625,13.318,15.072
1988,36,86.25,13.57,15.424
1988,36,86.875,14.066,15.16
1988,36,87.5,13.612,14.868
1989,26,78.125,17.444,11.262
1989,26,78.75,17.684,11.12
1989,26,79.375,17.54,10.874
1989,26,80,17.378,10.508
1989,26,80.625,17.232,10.026
1989,26,81.25,17.164,9.826
1989,26,81.875,17.108,9.7
1989,26,82.5,17.076,9.552
1989,26,83.125,17.058,9.258
1989,26,83.75,16.9,8.908
1989,26,84.375,16.66,8.826
1989,26,85,16.558,8.978
1989,26,85.625,16.632,9.116
1989,26,86.25,16.518,8.986
1989,26,86.875,16.562,8.574
1989,26,87.5,16.606,8.314
1989,26.5,78.125,17.752,11.6
1989,26.5,78.75,17.654,11.408
1989,26.5,79.375,17.302,10.948
1989,26.5,80,16.998,10.328
1989,26.5,80.625,16.756,9.806
1989,26.5,81.25,16.686,9.55
1989,26.5,81.875,16.618,9.444
1989,26.5,82.5,16.68,9.46
1989,26.5,83.125,16.638,9.46
1989,26.5,83.75,16.44,9.298
1989,26.5,84.375,16.362,9.178
1989,26.5,85,16.28,9.148
1989,26.5,85.625,16.058,9.148
1989,26.5,86.25,15.152,8.96
1989,26.5,86.875,14.466,8.074
1989,26.5,87.5,14.352,7.43
1989,27,78.125,17.73,11.938
1989,27,78.75,17.484,11.672
1989,27,79.375,17.134,11.12
1989,27,80,16.9,10.462
1989,27,80.625,16.666,9.822
1989,27,81.25,16.472,9.51
1989,27,81.875,16.116,9.312
1989,27,82.5,16.426,9.558
1989,27,83.125,16.358,9.532
1989,27,83.75,16.15,9.346
1989,27,84.375,15.558,9.414
1989,27,85,14.836,9.27
1989,27,85.625,14.344,8.97
1989,27,86.25,13.128,8.47
1989,27,86.875,12.298,7.218
1989,27,87.5,12.33,6.984
1989,27.5,78.125,17.336,12.032
1989,27.5,78.75,17.114,11.832
1989,27.5,79.375,16.928,11.31
1989,27.5,80,16.57,10.506
1989,27.5,80.625,16.312,10.034
1989,27.5,81.25,16.016,9.816
1989,27.5,81.875,15.83,9.728
1989,27.5,82.5,15.364,9.514
1989,27.5,83.125,14.906,9.42
1989,27.5,83.75,15.022,9.448
1989,27.5,84.375,14.43,9.506
1989,27.5,85,12.684,8.726
1989,27.5,85.625,11.872,8.12
1989,27.5,86.25,11.64,8.318
1989,27.5,86.875,12.696,7.994
1989,27.5,87.5,12.294,8.174
1989,28,78.125,16.956,12.144
1989,28,78.75,16.7,11.856
1989,28,79.375,16.462,11.48
1989,28,80,16.304,10.958
1989,28,80.625,16.194,10.454
1989,28,81.25,15.284,9.768
1989,28,81.875,13.862,9.342
1989,28,82.5,13.042,8.796
1989,28,83.125,12.068,8.234
1989,28,83.75,12.24,8.13
1989,28,84.375,11.948,8.248
1989,28,85,11.858,8.468
1989,28,85.625,12.298,8.726
1989,28,86.25,11.86,9.354
1989,28,86.875,13.654,9.978
1989,28,87.5,13.396,10.472
1989,28.5,78.125,16.52,12.378
1989,28.5,78.75,16.206,12.292
1989,28.5,79.375,15.982,11.896
1989,28.5,80,15.456,11.016
1989,28.5,80.625,14.822,10.446
1989,28.5,81.25,13.682,9.666
1989,28.5,81.875,13.15,9.106
1989,28.5,82.5,12.674,9.398
1989,28.5,83.125,12.398,9.086
1989,28.5,83.75,11.866,8.48
1989,28.5,84.375,11.522,8.192
1989,28.5,85,12.13,9.054
1989,28.5,85.625,13.148,10.094
1989,28.5,86.25,14.29,12.138
1989,28.5,86.875,15.218,13.632
1989,28.5,87.5,15.214,13.618
1989,29,78.125,15.956,12.506
1989,29,78.75,15.216,12.124
1989,29,79.375,14.542,11.484
1989,29,80,14.726,11.188
1989,29,80.625,14.444,11.224
1989,29,81.25,14.456,10.51
1989,29,81.875,12.508,9.466
1989,29,82.5,11.064,9.758
1989,29,83.125,12.1,10.962
1989,29,83.75,13.956,11.296
1989,29,84.375,14.992,12.272
1989,29,85,15.524,12.966
1989,29,85.625,15.678,13.45
1989,29,86.25,15.814,14.634
1989,29,86.875,16.034,15.904
1989,29,87.5,15.614,15.556
1989,29.5,78.125,14.694,12.02
1989,29.5,78.75,14.044,11.598
1989,29.5,79.375,14.17,11.472
1989,29.5,80,13.61,10.922
1989,29.5,80.625,13.41,10.928
1989,29.5,81.25,13.42,11.206
1989,29.5,81.875,13.23,11.674
1989,29.5,82.5,12.124,11.664
1989,29.5,83.125,13.736,13.184
1989,29.5,83.75,14.91,14.648
1989,29.5,84.375,15.4,15.426
1989,29.5,85,15.15,14.942
1989,29.5,85.625,15.494,14.754
1989,29.5,86.25,15.67,14.85
1989,29.5,86.875,15.838,15.056
1989,29.5,87.5,15.392,15.012
1989,30,78.125,13.33,11.592
1989,30,78.75,12.474,10.616
1989,30,79.375,13.064,10.99
1989,30,80,13.834,11.708
1989,30,80.625,12.558,11.518
1989,30,81.25,13.042,12.516
1989,30,81.875,13.514,12.944
1989,30,82.5,13.526,12.418
1989,30,83.125,14.9,15.002
1989,30,83.75,15.41,16.07
1989,30,84.375,14.736,15.082
1989,30,85,14.666,14.882
1989,30,85.625,15.386,15.146
1989,30,86.25,15.722,14.794
1989,30,86.875,15.64,14.882
1989,30,87.5,15.324,14.768
1989,30.5,78.125,12.792,11.336
1989,30.5,78.75,11.842,10.456
1989,30.5,79.375,11.924,10.808
1989,30.5,80,11.896,11.43
1989,30.5,80.625,13.626,13.412
1989,30.5,81.25,14.268,14.234
1989,30.5,81.875,14.306,13.34
1989,30.5,82.5,15.174,15.026
1989,30.5,83.125,15.412,15.732
1989,30.5,83.75,14.77,15.446
1989,30.5,84.375,14.776,15.502
1989,30.5,85,15.318,15.698
1989,30.5,85.625,15.924,15.482
1989,30.5,86.25,15.756,14.156
1989,30.5,86.875,15.408,15.226
1989,30.5,87.5,15.23,15.374
1989,31,78.125,12.256,11.742
1989,31,78.75,11.494,11.054
1989,31,79.375,12.072,11.828
1989,31,80,13.962,15.038
1989,31,80.625,14.888,16.356
1989,31,81.25,14.88,14.648
1989,31,81.875,14.902,15.376
1989,31,82.5,15.362,15.648
1989,31,83.125,15.494,15.728
1989,31,83.75,15.378,15.538
1989,31,84.375,15.74,15.888
1989,31,85,15.79,16.08
1989,31,85.625,15.92,15.332
1989,31,86.25,15.408,14.4
1989,31,86.875,15.082,13.472
1989,31,87.5,14.786,14.542
1989,31.5,78.125,12.092,12.8
1989,31.5,78.75,12.396,13.278
1989,31.5,79.375,13.864,16.474
1989,31.5,80,13.882,16.566
1989,31.5,80.625,14.148,16.31
1989,31.5,81.25,14.684,16.128
1989,31.5,81.875,15.358,16.668
1989,31.5,82.5,16.176,17.504
1989,31.5,83.125,16.26,16.154
1989,31.5,83.75,15.664,15.738
1989,31.5,84.375,15.784,15.524
1989,31.5,85,14.912,16.12
1989,31.5,85.625,14.95,16.022
1989,31.5,86.25,14.974,15.642
1989,31.5,86.875,14.976,14.412
1989,31.5,87.5,14.552,14.484
1989,32,78.125,12.108,13.016
1989,32,78.75,12.914,15.002
1989,32,79.375,13.268,16.334
1989,32,80,13.43,16.098
1989,32,80.625,14.07,16.506
1989,32,81.25,15.106,17.368
1989,32,81.875,15.858,17.932
1989,32,82.5,15.842,17.256
1989,32,83.125,15.814,16.6
1989,32,83.75,15.22,16.402
1989,32,84.375,15.096,16.67
1989,32,85,14.4,16.354
1989,32,85.625,14.224,16.148
1989,32,86.25,14.634,16.328
1989,32,86.875,14.546,15.768
1989,32,87.5,14.15,14.582
1989,32.5,78.125,12.198,13.54
1989,32.5,78.75,12.868,14.744
1989,32.5,79.375,13.272,16.012
1989,32.5,80,13.386,16.452
1989,32.5,80.625,13.716,16.632
1989,32.5,81.25,14.52,17.014
1989,32.5,81.875,15.268,17.132
1989,32.5,82.5,15.024,17.03
1989,32.5,83.125,14.864,16.906
1989,32.5,83.75,14.762,16.874
1989,32.5,84.375,14.254,16.492
1989,32.5,85,13.8,16.068
1989,32.5,85.625,13.764,15.998
1989,32.5,86.25,14.228,16.12
1989,32.5,86.875,13.81,15.632
1989,32.5,87.5,13.24,14.672
1989,33,78.125,12.97,14.522
1989,33,78.75,13.522,15.564
1989,33,79.375,13.348,16.116
1989,33,80,13.326,16.334
1989,33,80.625,13.456,16.314
1989,33,81.25,13.886,16.786
1989,33,81.875,14.108,16.62
1989,33,82.5,14.152,16.748
1989,33,83.125,13.938,16.83
1989,33,83.75,13.93,16.804
1989,33,84.375,13.676,16.352
1989,33,85,13.17,15.806
1989,33,85.625,13.308,15.736
1989,33,86.25,13.582,15.716
1989,33,86.875,14.084,15.796
1989,33,87.5,13.58,15.552
1989,33.5,78.125,12.534,15.062
1989,33.5,78.75,12.816,14.856
1989,33.5,79.375,12.698,15.304
1989,33.5,80,13.02,15.716
1989,33.5,80.625,12.872,16.044
1989,33.5,81.25,12.652,16.018
1989,33.5,81.875,12.7,16.18
1989,33.5,82.5,13.136,16.25
1989,33.5,83.125,13.482,16.63
1989,33.5,83.75,13.688,16.65
1989,33.5,84.375,13.782,16.62
1989,33.5,85,12.906,15.988
1989,33.5,85.625,13.348,16.102
1989,33.5,86.25,13.374,16.144
1989,33.5,86.875,13.774,16.226
1989,33.5,87.5,13.006,15.394
1989,34,78.125,10.674,14.03
1989,34,78.75,11.12,13.81
1989,34,79.375,11.842,14.77
1989,34,80,12.226,14.936
1989,34,80.625,12.424,15.452
1989,34,81.25,12.698,15.184
1989,34,81.875,12.618,15.4
1989,34,82.5,13.374,16.116
1989,34,83.125,13.552,16.94
1989,34,83.75,13.514,16.854
1989,34,84.375,13.472,16.564
1989,34,85,13.408,16.366
1989,34,85.625,13.19,15.852
1989,34,86.25,13.172,15.878
1989,34,86.875,13.472,15.94
1989,34,87.5,12.912,15.568
1989,34.5,78.125,8.722,11.588
1989,34.5,78.75,10.964,13.404
1989,34.5,79.375,12.174,14.958
1989,34.5,80,13.09,15.218
1989,34.5,80.625,13.648,15.398
1989,34.5,81.25,13.654,15.53
1989,34.5,81.875,13.664,15.536
1989,34.5,82.5,13.238,15.866
1989,34.5,83.125,13.462,16.766
1989,34.5,83.75,13.65,17.016
1989,34.5,84.375,13.224,16.428
1989,34.5,85,12.944,15.936
1989,34.5,85.625,12.354,15.062
1989,34.5,86.25,12.742,15.854
1989,34.5,86.875,13.47,16.358
1989,34.5,87.5,13.368,15.682
1989,35,78.125,9.558,11.42
1989,35,78.75,11.676,13.422
1989,35,79.375,13.71,15.19
1989,35,80,14.318,15.35
1989,35,80.625,13.404,14.152
1989,35,81.25,13.68,14.224
1989,35,81.875,13.868,15.054
1989,35,82.5,13.56,15.908
1989,35,83.125,13.8,16.22
1989,35,83.75,13.402,16.634
1989,35,84.375,13.232,16.6
1989,35,85,12.952,16.428
1989,35,85.625,12.624,16.41
1989,35,86.25,13.064,16.68
1989,35,86.875,13.616,16.338
1989,35,87.5,13.412,16.14
1989,35.5,78.125,11.422,12.62
1989,35.5,78.75,12.67,14.078
1989,35.5,79.375,13.824,14.828
1989,35.5,80,12.966,13.754
1989,35.5,80.625,12.1,12.642
1989,35.5,81.25,12.578,12.684
1989,35.5,81.875,13.054,13.718
1989,35.5,82.5,13.084,14.128
1989,35.5,83.125,13.666,15.42
1989,35.5,83.75,13.93,16.108
1989,35.5,84.375,14.124,15.974
1989,35.5,85,13.56,15.646
1989,35.5,85.625,12.796,15.414
1989,35.5,86.25,12.97,15.726
1989,35.5,86.875,13.478,15.972
1989,35.5,87.5,13.78,16.07
1989,36,78.125,13.044,13.732
1989,36,78.75,13.146,13.752
1989,36,79.375,12.826,13.108
1989,36,80,12.856,13.406
1989,36,80.625,12.1,12.51
1989,36,81.25,11.698,11.708
1989,36,81.875,12.09,12.176
1989,36,82.5,12.538,13.008
1989,36,83.125,12.534,13.572
1989,36,83.75,12.868,13.912
1989,36,84.375,13.292,14.792
1989,36,85,13.434,15.218
1989,36,85.625,13.08,15.214
1989,36,86.25,13.316,15.58
1989,36,86.875,13.704,15.312
1989,36,87.5,13.276,15.068
1990,26,78.125,16.406,8.686
1990,26,78.75,16.75,8.652
1990,26,79.375,16.594,8.56
1990,26,80,16.51,8.306
1990,26,80.625,16.496,8.066
1990,26,81.25,16.574,7.89
1990,26,81.875,16.568,7.868
1990,26,82.5,16.53,7.804
1990,26,83.125,16.508,7.71
1990,26,83.75,16.458,7.664
1990,26,84.375,16.338,7.736
1990,26,85,16.204,7.9
1990,26,85.625,16.144,8.082
1990,26,86.25,15.97,8.214
1990,26,86.875,15.92,8.328
1990,26,87.5,15.79,8.2
1990,26.5,78.125,16.776,9.182
1990,26.5,78.75,16.816,9.074
1990,26.5,79.375,16.656,8.726
1990,26.5,80,16.502,8.31
1990,26.5,80.625,16.486,8.108
1990,26.5,81.25,16.522,8.03
1990,26.5,81.875,16.438,8.08
1990,26.5,82.5,16.402,8.002
1990,26.5,83.125,16.344,7.956
1990,26.5,83.75,16.154,7.93
1990,26.5,84.375,15.984,7.922
1990,26.5,85,15.762,7.982
1990,26.5,85.625,15.466,8.14
1990,26.5,86.25,14.558,8.408
1990,26.5,86.875,13.856,8.308
1990,26.5,87.5,13.686,7.856
1990,27,78.125,16.802,9.726
1990,27,78.75,16.708,9.406
1990,27,79.375,16.606,9.068
1990,27,80,16.538,8.64
1990,27,80.625,16.484,8.414
1990,27,81.25,16.356,8.346
1990,27,81.875,15.944,8.286
1990,27,82.5,16.172,8.246
1990,27,83.125,15.924,8.08
1990,27,83.75,15.674,7.978
1990,27,84.375,15.076,8.068
1990,27,85,14.312,8.092
1990,27,85.625,13.656,7.97
1990,27,86.25,12.372,7.93
1990,27,86.875,11.698,7.494
1990,27,87.5,11.866,7.536
1990,27.5,78.125,16.616,10.024
1990,27.5,78.75,16.558,9.76
1990,27.5,79.375,16.492,9.346
1990,27.5,80,16.226,8.824
1990,27.5,80.625,16.052,8.786
1990,27.5,81.25,15.744,8.766
1990,27.5,81.875,15.444,8.762
1990,27.5,82.5,14.714,8.326
1990,27.5,83.125,14.21,8.152
1990,27.5,83.75,14.27,8.154
1990,27.5,84.375,13.708,8.154
1990,27.5,85,12.1,7.554
1990,27.5,85.625,11.232,7.2
1990,27.5,86.25,10.88,7.908
1990,27.5,86.875,11.95,8.18
1990,27.5,87.5,11.636,8.566
1990,28,78.125,16.392,10.01
1990,28,78.75,16.24,9.684
1990,28,79.375,16.108,9.422
1990,28,80,15.904,9.236
1990,28,80.625,15.772,9.122
1990,28,81.25,14.838,8.646
1990,28,81.875,13.398,8.332
1990,28,82.5,12.166,7.59
1990,28,83.125,11.398,7.276
1990,28,83.75,11.286,6.942
1990,28,84.375,11.278,7.15
1990,28,85,11.248,7.608
1990,28,85.625,11.788,8.168
1990,28,86.25,11.092,9.234
1990,28,86.875,13.02,10.136
1990,28,87.5,12.592,10.782
1990,28.5,78.125,15.988,10.07
1990,28.5,78.75,15.686,9.912
1990,28.5,79.375,15.43,9.596
1990,28.5,80,14.876,8.986
1990,28.5,80.625,14.238,8.83
1990,28.5,81.25,13.058,8.404
1990,28.5,81.875,12.268,7.916
1990,28.5,82.5,12.18,8.306
1990,28.5,83.125,12.02,8.566
1990,28.5,83.75,11.48,8.032
1990,28.5,84.375,11.046,8.13
1990,28.5,85,11.296,9.248
1990,28.5,85.625,12.328,10.396
1990,28.5,86.25,13.684,12.316
1990,28.5,86.875,14.866,13.454
1990,28.5,87.5,14.82,13.674
1990,29,78.125,15.364,9.976
1990,29,78.75,14.524,9.712
1990,29,79.375,13.796,9.084
1990,29,80,13.682,8.95
1990,29,80.625,13.396,9.402
1990,29,81.25,13.492,8.962
1990,29,81.875,12.346,8.484
1990,29,82.5,10.95,9.228
1990,29,83.125,11.35,10.928
1990,29,83.75,13.018,11.742
1990,29,84.375,14.116,12.9
1990,29,85,14.644,13.39
1990,29,85.625,14.852,13.708
1990,29,86.25,15.386,14.674
1990,29,86.875,15.846,15.544
1990,29,87.5,15.292,15.14
1990,29.5,78.125,14.064,9.546
1990,29.5,78.75,13.224,9.238
1990,29.5,79.375,13.272,9.018
1990,29.5,80,12.492,8.6
1990,29.5,80.625,12.238,9.098
1990,29.5,81.25,12.752,9.792
1990,29.5,81.875,12.996,10.62
1990,29.5,82.5,11.394,11.494
1990,29.5,83.125,13.02,13.09
1990,29.5,83.75,14.326,14.646
1990,29.5,84.375,14.65,15.62
1990,29.5,85,14.364,15.122
1990,29.5,85.625,14.794,14.714
1990,29.5,86.25,15.276,14.69
1990,29.5,86.875,15.492,14.756
1990,29.5,87.5,14.83,14.488
1990,30,78.125,12.612,9.136
1990,30,78.75,11.64,8.416
1990,30,79.375,12.238,8.9
1990,30,80,12.832,9.766
1990,30,80.625,11.558,10.226
1990,30,81.25,11.77,11.74
1990,30,81.875,12.216,12.33
1990,30,82.5,12.332,12.356
1990,30,83.125,14.16,14.924
1990,30,83.75,14.744,15.878
1990,30,84.375,14.062,14.99
1990,30,85,14.208,14.67
1990,30,85.625,15.008,14.68
1990,30,86.25,15.428,14.228
1990,30,86.875,15.196,14.346
1990,30,87.5,14.736,14.046
1990,30.5,78.125,11.978,9.314
1990,30.5,78.75,10.77,8.88
1990,30.5,79.375,11.25,9.374
1990,30.5,80,11.052,10.282
1990,30.5,80.625,12.552,12.792
1990,30.5,81.25,12.976,13.594
1990,30.5,81.875,12.53,13.076
1990,30.5,82.5,13.728,14.804
1990,30.5,83.125,14.164,15.39
1990,30.5,83.75,14.052,14.99
1990,30.5,84.375,14.516,14.954
1990,30.5,85,15.28,14.89
1990,30.5,85.625,15.804,14.564
1990,30.5,86.25,15.506,13.41
1990,30.5,86.875,14.988,14.498
1990,30.5,87.5,14.698,14.552
1990,31,78.125,11.266,10.19
1990,31,78.75,10.25,9.894
1990,31,79.375,11.158,11.158
1990,31,80,13.16,14.354
1990,31,80.625,13.936,15.734
1990,31,81.25,13.658,14.174
1990,31,81.875,13.486,14.92
1990,31,82.5,14.008,15.19
1990,31,83.125,14.5,14.986
1990,31,83.75,14.816,14.624
1990,31,84.375,15.424,14.916
1990,31,85,15.518,15.064
1990,31,85.625,15.628,14.402
1990,31,86.25,15.006,13.568
1990,31,86.875,14.664,12.824
1990,31,87.5,14.468,13.934
1990,31.5,78.125,10.952,11.522
1990,31.5,78.75,11.788,12.524
1990,31.5,79.375,13.152,15.56
1990,31.5,80,13.358,15.938
1990,31.5,80.625,13.186,15.824
1990,31.5,81.25,13.454,15.678
1990,31.5,81.875,14.116,16.172
1990,31.5,82.5,15.19,16.682
1990,31.5,83.125,15.638,15.078
1990,31.5,83.75,15.142,14.608
1990,31.5,84.375,15.312,14.544
1990,31.5,85,14.534,15.138
1990,31.5,85.625,14.628,15.086
1990,31.5,86.25,14.648,14.77
1990,31.5,86.875,14.656,13.878
1990,31.5,87.5,14.356,14.046
1990,32,78.125,11.236,12.274
1990,32,78.75,12.298,14.39
1990,32,79.375,12.81,15.772
1990,32,80,12.848,15.642
1990,32,80.625,13.302,16.004
1990,32,81.25,14.26,16.738
1990,32,81.875,15.004,17.22
1990,32,82.5,15.05,16.384
1990,32,83.125,15.18,15.674
1990,32,83.75,14.72,15.518
1990,32,84.375,14.664,15.82
1990,32,85,14.06,15.384
1990,32,85.625,13.986,15.232
1990,32,86.25,14.468,15.516
1990,32,86.875,14.304,15.162
1990,32,87.5,13.936,14.072
1990,32.5,78.125,11.704,13.152
1990,32.5,78.75,12.314,14.278
1990,32.5,79.375,12.686,15.462
1990,32.5,80,12.89,15.924
1990,32.5,80.625,13.176,16.162
1990,32.5,81.25,13.96,16.422
1990,32.5,81.875,14.722,16.452
1990,32.5,82.5,14.462,16.408
1990,32.5,83.125,14.348,16.214
1990,32.5,83.75,14.372,16.23
1990,32.5,84.375,13.894,15.84
1990,32.5,85,13.382,15.37
1990,32.5,85.625,13.402,15.298
1990,32.5,86.25,13.994,15.464
1990,32.5,86.875,13.562,15.084
1990,32.5,87.5,12.946,14.266
1990,33,78.125,12.81,14.344
1990,33,78.75,13.118,15.054
1990,33,79.375,12.936,15.55
1990,33,80,12.972,15.86
1990,33,80.625,13.024,15.97
1990,33,81.25,13.558,16.342
1990,33,81.875,13.856,16.2
1990,33,82.5,13.806,16.416
1990,33,83.125,13.556,16.502
1990,33,83.75,13.586,16.464
1990,33,84.375,13.35,15.918
1990,33,85,12.724,15.382
1990,33,85.625,12.852,15.27
1990,33,86.25,13.224,15.3
1990,33,86.875,13.932,15.45
1990,33,87.5,13.386,15.136
1990,33.5,78.125,12.384,14.94
1990,33.5,78.75,12.498,14.564
1990,33.5,79.375,12.352,15.098
1990,33.5,80,12.692,15.536
1990,33.5,80.625,12.686,15.976
1990,33.5,81.25,12.534,15.998
1990,33.5,81.875,12.572,16.144
1990,33.5,82.5,12.712,16.224
1990,33.5,83.125,13.154,16.558
1990,33.5,83.75,13.338,16.542
1990,33.5,84.375,13.552,16.418
1990,33.5,85,12.632,15.848
1990,33.5,85.625,13.02,15.862
1990,33.5,86.25,13.098,15.838
1990,33.5,86.875,13.48,15.994
1990,33.5,87.5,12.784,15.34
1990,34,78.125,10.53,14.302
1990,34,78.75,10.858,14.376
1990,34,79.375,11.388,15.284
1990,34,80,11.716,15.316
1990,34,80.625,12.1,15.8
1990,34,81.25,12.488,15.47
1990,34,81.875,12.472,15.632
1990,34,82.5,13.186,16.238
1990,34,83.125,13.352,16.982
1990,34,83.75,13.334,16.784
1990,34,84.375,13.334,16.518
1990,34,85,13.298,16.314
1990,34,85.625,13.03,15.784
1990,34,86.25,12.97,15.822
1990,34,86.875,13.242,15.802
1990,34,87.5,12.68,15.562
1990,34.5,78.125,8.612,12.096
1990,34.5,78.75,10.752,14.672
1990,34.5,79.375,11.866,16.102
1990,34.5,80,12.644,16.006
1990,34.5,80.625,13.232,16.036
1990,34.5,81.25,13.304,16.156
1990,34.5,81.875,13.494,16.018
1990,34.5,82.5,13.1,16.464
1990,34.5,83.125,13.36,17.13
1990,34.5,83.75,13.57,17.094
1990,34.5,84.375,13.126,16.44
1990,34.5,85,12.912,16.058
1990,34.5,85.625,12.232,15.222
1990,34.5,86.25,12.71,15.986
1990,34.5,86.875,13.424,16.344
1990,34.5,87.5,13.12,15.708
1990,35,78.125,9.41,12.59
1990,35,78.75,11.628,14.996
1990,35,79.375,13.598,16.46
1990,35,80,14.112,16.238
1990,35,80.625,12.934,14.994
1990,35,81.25,13.182,15.072
1990,35,81.875,13.538,15.908
1990,35,82.5,13.534,16.64
1990,35,83.125,13.878,16.532
1990,35,83.75,13.412,16.878
1990,35,84.375,13.226,16.738
1990,35,85,12.934,16.572
1990,35,85.625,12.72,16.618
1990,35,86.25,13.188,16.81
1990,35,86.875,13.64,16.298
1990,35,87.5,13.318,16.16
1990,35.5,78.125,11.706,14.442
1990,35.5,78.75,12.692,15.808
1990,35.5,79.375,13.82,16.232
1990,35.5,80,12.828,14.93
1990,35.5,80.625,11.892,13.618
1990,35.5,81.25,12.396,13.626
1990,35.5,81.875,12.836,14.62
1990,35.5,82.5,12.948,14.992
1990,35.5,83.125,13.68,16.084
1990,35.5,83.75,13.996,16.574
1990,35.5,84.375,14.09,16.286
1990,35.5,85,13.476,16.006
1990,35.5,85.625,12.734,15.848
1990,35.5,86.25,12.998,16.084
1990,35.5,86.875,13.538,16.152
1990,35.5,87.5,13.778,16.044
1990,36,78.125,13.322,15.61
1990,36,78.75,13.392,15.294
1990,36,79.375,12.958,14.502
1990,36,80,12.854,14.53
1990,36,80.625,12.028,13.514
1990,36,81.25,11.754,12.696
1990,36,81.875,12.228,13.342
1990,36,82.5,12.506,14.16
1990,36,83.125,12.492,14.54
1990,36,83.75,12.806,14.704
1990,36,84.375,13.18,15.374
1990,36,85,13.352,15.69
1990,36,85.625,13.07,15.69
1990,36,86.25,13.344,15.99
1990,36,86.875,13.686,15.558
1990,36,87.5,13.234,15.166
1991,26,78.125,16.75,10.982
1991,26,78.75,17.03,10.912
1991,26,79.375,16.984,10.416
1991,26,80,16.76,9.94
1991,26,80.625,16.508,9.656
1991,26,81.25,16.504,9.468
1991,26,81.875,16.53,9.388
1991,26,82.5,16.564,9.234
1991,26,83.125,16.656,9.188
1991,26,83.75,16.67,9.298
1991,26,84.375,16.608,9.394
1991,26,85,16.508,9.364
1991,26,85.625,16.526,9.33
1991,26,86.25,16.412,9.138
1991,26,86.875,16.386,8.51
1991,26,87.5,16.248,7.832
1991,26.5,78.125,16.996,11.196
1991,26.5,78.75,17.056,11.064
1991,26.5,79.375,16.84,10.468
